property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
century21_79c05035778c,century21,tunis,-0.5261,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d56a438d4c46,century21,tunis,-0.5238,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_4b02b4e15188,century21,tunis,-0.5126,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_bb9e7d54a5c5,century21,tunis,-0.5538,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_301919c5622c,century21,tunis,-0.5621,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_5bd2ca303bbf,century21,tunis,-0.5884,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_781d74614b9f,century21,tunis,-0.6025,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b72f877d814c,century21,tunis,-0.5234,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_bd763bd2bef0,century21,tunis,-0.5416,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_42260c34c5da,century21,tunis,-0.5266,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f521ab4e9e21,century21,tunis,-0.514,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7c20e31eae96,century21,tunis,-0.5909,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_5111d5dc5fea,century21,tunis,-0.5484,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_60a7a39355a7,century21,tunis,-0.5032,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_323a0986bf3a,century21,tunis,-0.6303,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_26f19bea40c4,century21,tunis,-0.5355,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_bfef1c49c331,century21,tunis,-0.5172,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_0bdd5100d556,century21,tunis,-0.5985,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_03c93edcedb8,century21,tunis,-0.5399,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_cdeb60875dd1,century21,tunis,-0.5171,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d02abd4d8288,century21,tunis,-0.5349,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_ce552746b95c,century21,tunis,-0.6534,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_0342fde358d5,century21,tunis,-0.5898,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_96d230cd3f3a,century21,tunis,-0.6321,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d8c6b1b77dfd,century21,tunis,-0.5952,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e3276bb58790,century21,tunis,-0.6064,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_454a67412dcd,century21,tunis,-0.5123,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_7b93cd6012fd,century21,tunis,-0.5119,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_05842bee20be,century21,tunis,-0.5519,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_f3fcc5331e9d,century21,tunis,-0.5513,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_71418f16d6b7,century21,tunis,-0.5689,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_67a436262ac3,century21,tunis,-0.6763,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_1f35a181ef40,century21,tunis,-0.5733,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_32a517cc816c,century21,tunis,-0.6087,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_8f8ad4aac843,century21,tunis,-0.5882,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_6bcf54d6f21d,century21,tunis,-0.5318,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_555940efb1b7,century21,tunis,-0.597,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_4c89b42fd0c2,century21,tunis,-0.5059,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_88a20d51f82b,century21,tunis,-0.5676,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_b5c0f1ddb8d2,century21,tunis,-0.6728,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d189a1535ad2,century21,tunis,-0.6588,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_430a2b3e3d56,century21,tunis,-0.6009,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_90093f2b1bc6,century21,tunis,-0.532,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_77a87c9b22ca,century21,tunis,-0.6208,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_129a726b0a24,century21,tunis,-0.6093,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_fa23a476f621,century21,tunis,-0.7248,True,100.0,"[""rooms_surface_inconsistent"", ""extreme_price_per_m2""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_56323e22b752,century21,tunis,-0.7081,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_d354ff33b994,century21,tunis,-0.556,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_c346b130c69d,century21,tunis,-0.5176,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_e5d94885825e,century21,tunis,-0.5521,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_cca3d6a69383,century21,tunis,-0.5139,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_198a658d9ee7,century21,tunis,-0.5909,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_394dc6c6335c,century21,tunis,-0.5057,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_06fe8c9d3a64,century21,tunis,-0.5644,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
century21_4a6df658f0a8,century21,tunis,-0.5843,True,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
affare_1700,affare,unknown,-0.4205,False,92.05,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_226855,affare,unknown,-0.3858,False,88.58,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_237007,affare,unknown,-0.3943,False,89.43,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_228981,affare,unknown,-0.505,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_2300,affare,unknown,-0.4409,False,94.09,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_235663,affare,unknown,-0.4872,False,98.72,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_236234,affare,unknown,-0.4643,False,96.43,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_236238,affare,unknown,-0.3943,False,89.43,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_256718,affare,unknown,-0.5685,True,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_246872,affare,unknown,-0.3885,False,88.85,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_245971,affare,unknown,-0.431,False,93.1,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_243701,affare,unknown,-0.3854,False,88.54,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257950,affare,unknown,-0.3888,False,88.88,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_246565,affare,unknown,-0.4092,False,90.92,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_248970,affare,unknown,-0.4356,False,93.56,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_252013,affare,unknown,-0.4832,False,98.32,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_248967,affare,unknown,-0.452,False,95.2,"[""extreme_price_per_m2""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_250596,affare,unknown,-0.4483,False,94.83,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_255365,affare,unknown,-0.4031,False,90.31,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_254550,affare,unknown,-0.4186,False,91.86,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_254771,affare,unknown,-0.4518,False,95.18,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_253269,affare,unknown,-0.4402,False,94.02,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_256388,affare,unknown,-0.4152,False,91.52,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_255524,affare,unknown,-0.3734,False,87.34,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_255747,affare,unknown,-0.5845,True,100.0,"[""no_images_high_price"", ""extreme_price_per_m2""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_255449,affare,unknown,-0.4075,False,90.75,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257892,affare,unknown,-0.4182,False,91.82,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257450,affare,unknown,-0.3988,False,89.88,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257369,affare,unknown,-0.4347,False,93.47,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257399,affare,unknown,-0.4352,False,93.52,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_256795,affare,unknown,-0.3658,False,86.58,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257455,affare,unknown,-0.4169,False,91.69,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257460,affare,unknown,-0.5272,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257804,affare,unknown,-0.5303,True,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257453,affare,unknown,-0.5105,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257799,affare,unknown,-0.4882,False,98.82,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257683,affare,unknown,-0.4051,False,90.51,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257940,affare,unknown,-0.4286,False,92.86,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257805,affare,unknown,-0.4176,False,91.76,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_257808,affare,unknown,-0.5192,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_258568,affare,unknown,-0.407,False,90.7,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_258985,affare,unknown,-0.4656,False,96.56,"[""extreme_price_per_m2""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_258966,affare,unknown,-0.3869,False,88.69,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_128424,newkey,unknown,-0.3615,False,86.15,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259488,affare,unknown,-0.4082,False,90.82,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259489,affare,unknown,-0.433,False,93.3,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259481,affare,unknown,-0.4698,False,96.98,"[""extreme_price_per_m2""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259483,affare,unknown,-0.4358,False,93.58,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259490,affare,unknown,-0.4656,False,96.56,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259480,affare,unknown,-0.4967,False,99.67,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259501,affare,unknown,-0.5225,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259496,affare,unknown,-0.5584,True,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259494,affare,unknown,-0.3869,False,88.69,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259498,affare,unknown,-0.5521,True,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259560,affare,unknown,-0.3909,False,89.09,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259491,affare,unknown,-0.4957,False,99.57,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259502,affare,unknown,-0.4209,False,92.09,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259507,affare,unknown,-0.4864,False,98.64,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259506,affare,unknown,-0.4315,False,93.15,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259512,affare,unknown,-0.43,False,93.0,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259510,affare,unknown,-0.4131,False,91.31,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259508,affare,unknown,-0.4768,False,97.68,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259504,affare,unknown,-0.4194,False,91.94,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_128206,newkey,unknown,-0.3641,False,86.41,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259515,affare,unknown,-0.4798,False,97.98,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259551,affare,unknown,-0.415,False,91.5,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259554,affare,unknown,-0.447,False,94.7,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259555,affare,unknown,-0.4809,False,98.09,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259553,affare,unknown,-0.4064,False,90.64,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259547,affare,unknown,-0.4261,False,92.61,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259567,affare,unknown,-0.3888,False,88.88,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259566,affare,unknown,-0.3825,False,88.25,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259563,affare,unknown,-0.4047,False,90.47,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259564,affare,unknown,-0.3915,False,89.15,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259562,affare,unknown,-0.3848,False,88.48,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259558,affare,unknown,-0.4834,False,98.34,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259559,affare,unknown,-0.4734,False,97.34,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259565,affare,unknown,-0.3788,False,87.88,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259669,affare,unknown,-0.4789,False,97.89,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259570,affare,unknown,-0.4079,False,90.79,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259573,affare,unknown,-0.4549,False,95.49,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259670,affare,unknown,-0.3754,False,87.54,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259569,affare,unknown,-0.4009,False,90.09,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259568,affare,unknown,-0.3995,False,89.95,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_259671,affare,unknown,-0.5144,False,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
affare_4400,affare,unknown,-0.4858,False,98.58,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8106603,mubawab,unknown,-0.4615,False,96.15,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
darcom_90062,darcom,unknown,-0.3743,False,87.43,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7120194,mubawab,unknown,-0.4083,False,90.83,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7600872,mubawab,unknown,-0.4007,False,90.07,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7711139,mubawab,unknown,-0.3859,False,88.59,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7830273,mubawab,unknown,-0.4048,False,90.48,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7846820,mubawab,unknown,-0.3924,False,89.24,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7851268,mubawab,unknown,-0.373,False,87.3,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7857008,mubawab,unknown,-0.3662,False,86.62,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7901510,mubawab,unknown,-0.4069,False,90.69,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7886402,mubawab,unknown,-0.4431,False,94.31,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7861550,mubawab,unknown,-0.3729,False,87.29,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_7904047,mubawab,unknown,-0.5217,False,100.0,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8126691,mubawab,unknown,-0.376,False,87.6,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8130955,mubawab,unknown,-0.3854,False,88.54,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8134846,mubawab,unknown,-0.38,False,88.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8127940,mubawab,unknown,-0.3737,False,87.37,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8161889,mubawab,unknown,-0.4793,False,97.93,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_123800,newkey,unknown,-0.3623,False,86.23,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8162885,mubawab,unknown,-0.3894,False,88.94,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8163675,mubawab,unknown,-0.3833,False,88.33,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8165236,mubawab,unknown,-0.3876,False,88.76,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_113194,newkey,unknown,-0.4887,False,98.87,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8167245,mubawab,unknown,-0.5187,False,100.0,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_112712,newkey,unknown,-0.4131,False,91.31,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8169406,mubawab,unknown,-0.3896,False,88.96,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_113248,newkey,unknown,-0.3733,False,87.33,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8171622,mubawab,unknown,-0.4755,False,97.55,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8185172,mubawab,unknown,-0.3809,False,88.09,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8181524,mubawab,unknown,-0.3747,False,87.47,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8211968,mubawab,unknown,-0.3716,False,87.16,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8194985,mubawab,unknown,-0.3736,False,87.36,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8214838,mubawab,unknown,-0.3661,False,86.61,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8189475,mubawab,unknown,-0.3664,False,86.64,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8189465,mubawab,unknown,-0.3679,False,86.79,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8212588,mubawab,unknown,-0.3858,False,88.58,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8221236,mubawab,unknown,-0.3849,False,88.49,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_113506,newkey,unknown,-0.4109,False,91.09,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8234831,mubawab,unknown,-0.4755,False,97.55,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8234719,mubawab,unknown,-0.5077,False,100.0,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8239703,mubawab,unknown,-0.4118,False,91.18,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8240198,mubawab,unknown,-0.4246,False,92.46,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8236731,mubawab,unknown,-0.3872,False,88.72,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8243638,mubawab,unknown,-0.3727,False,87.27,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8242807,mubawab,unknown,-0.3662,False,86.62,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8241301,mubawab,unknown,-0.4247,False,92.47,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8240411,mubawab,unknown,-0.3744,False,87.44,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8240199,mubawab,unknown,-0.3764,False,87.64,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8240435,mubawab,unknown,-0.3808,False,88.08,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8243905,mubawab,unknown,-0.4001,False,90.01,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8245872,mubawab,unknown,-0.3791,False,87.91,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_123804,newkey,unknown,-0.5369,True,100.0,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8257777,mubawab,unknown,-0.4021,False,90.21,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8252918,mubawab,unknown,-0.3896,False,88.96,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8293135,mubawab,unknown,-0.3647,False,86.47,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
